tweet_id,created_at,keyword_search,text,language
1628172409302908930,2023-02-21T23:18:47.000Z,green+energy,@WatchChad I think this is how the government promotes to its new green energy plans.,en
1628171547327500289,2023-02-21T23:15:21.000Z,green+energy,"Alinta calls for new gas, green energy capacity as coal exodus threatens supply crunch in WA https://t.co/lTDO8HreqD via @ABCaustralia",en
1628171156439306240,2023-02-21T23:13:48.000Z,green+energy,M6 green energy headline lover 😶‍🌫️🦋🍵 #滴蜡 #公交车 #视频 #盯射 #妈妈 heritage handle flee overcome force https://t.co/PCz3BduDrb,en
1628171152559316993,2023-02-21T23:13:47.000Z,green+energy,@WowTerrifying Soooooooo much green energy it just falls out of it,en
1628171035785789442,2023-02-21T23:13:19.000Z,green+energy,"@TedinCTX @rhonda_harbison @JudiciaryGOP @GOP Green Energy projects are not infrastructure! Nobody is trembling! Democrats just think let's  turn off the oil 100%, then think everything magically will be green energy! The technology and the power grids are nowhere close to being ready! 3 years ago, we were energy dependent",en
1628170587284856833,2023-02-21T23:11:32.000Z,green+energy,"@voiceofsandiego Perhaps you should sue the world's biggest polluter, China, which is destroying the environment while mining for materials for so-called green energy materials. Leave SD alone!",en
1628170542372061186,2023-02-21T23:11:21.000Z,green+energy,"@GulagDotNews @grannybho @LizCrokin Global Financial Forum Sept 28 in Moscow.
“The Forum’s mission is to include Russia's position in the global agenda of sustainable development.”
Putin’s Welcome Address to the Forum’s delegates is all about climate goals and transitioning to green energy
https://t.co/Bz1ZPNJvqr",en
1628170315938541568,2023-02-21T23:10:27.000Z,green+energy,@murpharoo @adamlmorton what makes the crisis worse is offshoring industry to china and India. the greens have got everything around the wrong way. they are complete morons. the greens should focus on this and making sure green energy in the future isn't an expensive monopoly too. absolute morons.,en
1628169495872167936,2023-02-21T23:07:12.000Z,green+energy,"@MatthewMulford_ @POTUS Climate change is the biggest scam. We will always need fossil fuel. The ppl pushing this, making billions, will never switch to green energy. What does that tell you? Poor ppl/countries will never invest in this or afford it. Please step aside.",en
1628168715148697606,2023-02-21T23:04:06.000Z,green+energy,@ThumbsyJ @Congressman_JVD You are the embarrassment.  How many dead whales is acceptable for your green energy janet?,en
1628168144207622145,2023-02-21T23:01:50.000Z,green+energy,"@ECOWARRIORSS Countries around the world are realizing that no economy can thrive on expensive green energy and are trending back to clean, reliable, affordable FF’s.",en
1628167604828348416,2023-02-21T22:59:41.000Z,green+energy,Does China’s purported green energy push signal a coming conflict with the US? https://t.co/Ie93SGDXx7,en
1628167054242254849,2023-02-21T22:57:30.000Z,green+energy,@RepBoebert Thanks for supporting green energy and zero carbon emissions…,en
1628167048097566720,2023-02-21T22:57:28.000Z,green+energy,"@FoxNews In case any one wanted to actually read the article, they don't say it's from turbines or green energy. Its so funny how all these right wing GOP loons refuse to read an article they are commenting on.",en
1628166635604303875,2023-02-21T22:55:50.000Z,green+energy,@yat023 How many people will die because they can no longer afford to heat their homes?  Green energy will break the poor because it is 3-4 times more expensive.,en
1628166173132230656,2023-02-21T22:54:00.000Z,green+energy,"""GREEN"" ENERGY:

@ECOWARRIORSS @pmagn @ExtinctionR @GretaThunberg @Fridays4future @SophiaKianni @steve773605121 @99blackbaloons 

https://t.co/ghSCR8Huci",en
1628166125988061185,2023-02-21T22:53:48.000Z,green+energy,@ZiaErica @GovMurphy @AOC @GretaThunberg @whalesorg @Dolphin_Project @dodo @ForrestGalante @joerogan @GeraldoRivera @DanaPerino Can't we stop these crazies who support this corrupt green energy wind turbines?  This is sickening!,en
1628165913110249472,2023-02-21T22:52:58.000Z,green+energy,"@FoxNews I have had enough, GDit @GovMurphy why are you so damn obsessed with Green Energy at the cost of our Mammals and our Whales, when does this MADNESS END!!!!! Shame on this.  @greenpeaceusa @NOAA @USCG #SaveOurWhales TURN IT OFF!!! They were here 1st.",en
1628165896953819136,2023-02-21T22:52:54.000Z,green+energy,@FoxNews Biden wants green energy no matter what!,en
1628165854692089862,2023-02-21T22:52:44.000Z,green+energy,@globeandmail No. Did @JustinTrudeau invest anything into green energy? No. He taxed and ran.,en
1628165710290751488,2023-02-21T22:52:09.000Z,green+energy,"""Green energy"" is a death sentence for animals - on land or at sea. 

Prove me wrong. https://t.co/P5P1dT0q2X",en
1628165574525128705,2023-02-21T22:51:37.000Z,green+energy,"@FoxNews Green energy is not bad.
Don't buy into this fox news propaganda.
The truth is that we cannot simply go on polluting, throwing away plastic and otherwise harming our planet in the name of living like we have for decades now.
No need to eat bugs.
Just respect Planet Earth.",en
1628164748507328519,2023-02-21T22:48:20.000Z,green+energy,"How commanding of these respectful NJ residents 4 their justifiable true concerns over TEN recent 🐳 deaths related to offshore wind mills?

‘Defund green energy': NJ residents rally against offshore wind, call for moratorium due to uptick in whale deaths https://t.co/BJk3f6h5UL",en
1628164295174287360,2023-02-21T22:46:32.000Z,green+energy,"@brionnedavis @laurenboebert Yes, you have it now. Too much pressure to use green energy before we are ready for it.",en
1628164006815887363,2023-02-21T22:45:23.000Z,green+energy,"It’s obvious what’s going on here banning natural gas. The Rocky Mountain Institute is a lobbying group the purpose of which is to push businesses to green energy, and so it conducted a low-quality study that made a competitor, natural gas, look bad.",en
1628163858702409729,2023-02-21T22:44:48.000Z,green+energy,@nan_mclellan @simonateba @realDonaldTrump @JoeBiden No he can't be there he flew his green energy deal jumbo fuel sucking carbon footprint belching aircraft halfway around the world to pick up his check for whatever percentage he gets now from Ukraine and to make sure they won't testify against him in the near future.Move faster,en
1628163723650007041,2023-02-21T22:44:16.000Z,green+energy,Biden’s Green Energy Blunder (+ How You Can Profit From It) https://t.co/WAYk9BZ2Wv,en
1628161902776909826,2023-02-21T22:37:02.000Z,green+energy,Thorium fueled power plants for truly green energy anyone? Thorium vs uranium anyone?: https://t.co/PDDuBQsrod https://t.co/krIaAT4fCV,en
1628161701718769665,2023-02-21T22:36:14.000Z,green+energy,"The passage of the 2022 Inflation Reduction Act by U.S. lawmakers was more of a climate bill in disguise. Over $350 billion was dedicated to green energy programs, tax rebates, and infrastructure development. That put a temporary charge into solar and wind stocks as well as… https://t.co/DO5ZdfVxx3",en
1628161651970129925,2023-02-21T22:36:02.000Z,green+energy,@basedinstinct1 @BillKristol Or a green energy bill. Our single payer healthcare,en
1628161067607007233,2023-02-21T22:33:42.000Z,green+energy,"@rivaLxfactor I’m not messing with solar or green energy for 10-15 years. Till they figure out a better way to mine lithium and recycle all of it, it just makes the environment worse than using oil.",en
1628160433579347969,2023-02-21T22:31:11.000Z,green+energy,"@andromeIspad I'm sure there is some truth to it. Even before Multiversus they was already a nod to it in an animated movie (although it wasn't UI, but green energy glow).",en
1628160120449277954,2023-02-21T22:29:57.000Z,green+energy,"@MartinSLewis @itvMLshow @stevewebb1 @CharlotteJetc @gdcuk Fantastic show as always... When are you going to expose the energy lies about the real cost of green energy: air source heat pumps, solar, wind, electric... they are far to expensive for Joe Bloggs public to be able to afford to install #justasking",en
1628159799182479360,2023-02-21T22:28:40.000Z,green+energy,"@laurenboebert Not if you tax billionaires and corporations 
American manufacturing ramps up.. major export revenues 
US could take over the chip industry,lead in green energy tech &amp; component manufacturing
China currently leads in these areas &amp; they're not happy about it 
Not tough on China?",en
1628159284403134464,2023-02-21T22:26:37.000Z,green+energy,Alex Epstein | Why Fossil Fuels Are Good For Humanity &amp; Green Energy Adv... https://t.co/mRMK5Ztp6C via @YouTube intellectually enlightening,en
1628159022430932994,2023-02-21T22:25:35.000Z,green+energy,"@SethMagaziner @universityofri Save the whales,,,oh wait,,whales don't vote,,windmills yeah that's it,,BUILD THE WINDMILLS,,, mostly because I'm gonna get a payday like the other RI politicians whoring themselves out to the green energy cult",en
1628158770361810945,2023-02-21T22:24:35.000Z,green+energy,"@anonresister @VivekGRamaswamy If you weren’t such a gaslit dope, you’d realize that the green energy push based on BS global warming was a complete scam and that you’re nothing more than a parroting stooge.",en
1628158760093986819,2023-02-21T22:24:32.000Z,green+energy,A Wake-Up Call for Green Energy Dreams https://t.co/XqlnfJVDkR,en
1628158718453092353,2023-02-21T22:24:22.000Z,green+energy,@sharnzer @heraldnz Follow the map from lake to coast. Look at the infrastructure that would have been destroyed. And why destroy green energy resources. No conspiracy here.,en
1628158699205435393,2023-02-21T22:24:18.000Z,green+energy,Researchers Warn of Climate &amp;#8216;Doom Loop&amp;#8217; as Impacts Forestall Green Energy Transition https://t.co/GHtP25BbEI,en
1628157666886385671,2023-02-21T22:20:12.000Z,green+energy,@DollarVigilante @GregDavison4 Green energy ...requires lots of green!,en
1628157305345699854,2023-02-21T22:18:45.000Z,green+energy,Portuguese Law Firms Find Opportunity Advising on Green Energy and Real Estate Deals https://t.co/n4aFoTKRqN,en
1628156707921874944,2023-02-21T22:16:23.000Z,green+energy,"All Western states need to protect farmers and ranchers from corporate ""green energy"" encroachment on grazing and farming lands. https://t.co/P5bUPhe5YP",en
1628156287937658881,2023-02-21T22:14:43.000Z,green+energy,@gatewaypundit @MsAvaArmstrong And China has been giving Data Locations of Ukraine Army to Russia...WTF... Joe doesn't want rock the Green Energy boat with China 😡 Impeach him !!!,en
1628156104290041858,2023-02-21T22:13:59.000Z,green+energy,@globeandmail Dpends o  how much slave labour is acceptable for green energy,en
1628154797030359047,2023-02-21T22:08:47.000Z,green+energy,"@patriottakes Church Stores, Televangelists only.  No electric car dealerships, no electric car manufacturing, no chip manufacturers, no green energy…..",en
1628154199564521473,2023-02-21T22:06:25.000Z,green+energy,"@stevecox837 @LoganYenser1 @ACTBrigitte Democrats: Healthcare, Education, Jobs, Living Wages, Green Energy, Equality, Justice, Voting Rights, Marriage Rights, Democracy.
Republicans: Hunter Biden’s Laptop, Stop Woke, Voter Suppression, Fossil Fuels, Persecute the LGBTQ Community, Tax Cuts for the Rich, Fascism.",en
1628153231833710592,2023-02-21T22:02:34.000Z,green+energy,@AdamBandt @DavidPocock @zdaniel   Researchers Warn of Climate &amp;#8216;Doom Loop&amp;#8217; as Impacts Forestall Green Energy Transition https://t.co/KbLopL2O8e,en
1628152848180555782,2023-02-21T22:01:03.000Z,green+energy,"@TeodoraAngelak1 @krijitski I think they exist but like I said is a small marginal party under 1% from vote . By the way I also like much the ideas of any green party and everything connected with entertainment.  We must preserve the Nature - green energy, clean air , organic food , green towns etc",en
1628152789359554562,2023-02-21T22:00:49.000Z,green+energy,"Russian gas out, renewables in? Europe clings to green energy goals https://t.co/JkDexOZ6Mp",en
1628152697617784834,2023-02-21T22:00:27.000Z,green+energy,"‘ #Doom Loop’. Planet has entered a new chapter in the climate &amp; ecological #crisis, with communities forced to direct #resources to responding to escalating impacts of the #climate emergency, taking focus away from efforts to slash #emissions. https://t.co/snEtvCUgxM",en
1628152673748021248,2023-02-21T22:00:21.000Z,green+energy,to an ev fleet especially when electricity is inherently more resilient and stable than ff over the medium to long term and unlike ff (to the extent that we’re able to further develop and use green energy) not a significant contributor to climate change.,en
1628152174651002880,2023-02-21T21:58:22.000Z,green+energy,@tanya_plibersek @JEChalmers @AlboMP       Researchers Warn of Climate &amp;#8216;Doom Loop&amp;#8217; as Impacts Forestall Green Energy Transition https://t.co/KbLopL2O8e,en
1628151559316971521,2023-02-21T21:55:55.000Z,green+energy,"As a reminder, the Inflation Reduction Act, passed in 2022, includes money to help households across our country transition to green energy and lower their energy costs. This includes electric vehicle tax credits &amp; credits to make your home more energy efficient.",en
1628151196501393408,2023-02-21T21:54:29.000Z,green+energy,"@WorldwideUSSR It is, yes. But everywhere in the world has a rising demand for electricity, also. Shifting climate patterns will make some hydroelectric installations less viable. It’s definitely necessary that we continue strong investments in R&amp;D and manufacture of green energy. 💗",en
1628150903105638400,2023-02-21T21:53:19.000Z,green+energy,HERES PROOF ITS NOT ABOUT GREEN ENERGY BUT TAKING YOUR MONEY WAKE UP https://t.co/CPiexN5L7l,en
1628150763460636684,2023-02-21T21:52:46.000Z,green+energy,"'Norway’s largest pension fund, KLP, recently dumped its entire holding of shares in Adani Green Energy Ltd., the renewables part of the empire, amid concerns that it might inadvertently have helped finance some of the world’s most polluting activities..'

https://t.co/n5R1fxUlsd",en
1628150429707124736,2023-02-21T21:51:26.000Z,green+energy,Canada needs to put its best foot forward in the fight to address the climate crisis. Now is the time to make investments in the green energy sector to set up the infrastructure for an economy that – whether the gov’t likes it or not – is moving towards a greener future. (3/4) https://t.co/ghlz1RxR7L,en
1628149565252841477,2023-02-21T21:48:00.000Z,green+energy,"@kenyladyde I always felt in my heart that Zelensky and J.B. were holding hands, rolling the dice and coveting (and wasting/stealing) overburdened American tax dollars on illegals, Zelensky's money laundering operation, while raising taxes and punishing Americans with forced green energy.",en
1628148930751115267,2023-02-21T21:45:29.000Z,green+energy,Where are the #ClimateActionNow conversation on green energy pollution 🤔 suprisingly silent https://t.co/LNK5RrG3Hq,en
1628148880645795842,2023-02-21T21:45:17.000Z,green+energy,@SunsetDreamsWV @POTUS @SpeakerMcCarthy @LeaderMcConnell @SenSchumer It’s a scam funding for green energy. If it’s not a bridge or green I guess it doesn’t qualify. Keep in mind how much of our commerce and food supplies are transported on train.,en
1628148775121305600,2023-02-21T21:44:52.000Z,green+energy,"@scruztiger @RBReich Let's see. I stated it was FROM THE DoE's WEBSITE. Reading comprehension is not in your asset column. Since you chose to post some NPR junk without going to the source I'll do the same. Maybe this will teach you  how to source information:
 https://t.co/HtGfhcOeSZ",en
1628148594380361729,2023-02-21T21:44:09.000Z,green+energy,"The aim of the Milken-Motsepe Prize in Green Energy is to reward innovators who expand access to reliable, affordable, and sustainable electricity in Africa.

Learn more and register today: https://t.co/ZsxtymUcjS",en
1628148593302417408,2023-02-21T21:44:08.000Z,green+energy,Why no windmills? This green energy bullshit is bullshit https://t.co/CtyWQBMhoK,en
1628148318726414336,2023-02-21T21:43:03.000Z,green+energy,"@TheArtOfWar6 @KSI Bro your so lucky you didnt get the green energy cans🤣they taste like 7up, unless of course u want energy",en
1628148079705612290,2023-02-21T21:42:06.000Z,green+energy,The green energy movement is funded by China so they can shift energy dominance away from the USA to them. Even if green energy is a farce. https://t.co/VpURomt3jh,en
1628147995131748353,2023-02-21T21:41:46.000Z,green+energy,"@ConceptualJames If you reject nuclear power, then power satellites is the only real solution to 'green' energy.
Power satellites require very cheap mass to orbit",en
1628147702625193985,2023-02-21T21:40:36.000Z,green+energy,@CC_Yale To think of what our world would look like today if only we had gone 100% solar back then. Damn every republican who has fought against green energy. #JimmyCarterWasRight,en
1628147277305987075,2023-02-21T21:38:55.000Z,green+energy,@RepBoebert How did you vote on funding this green energy project? You are not allowed to brag when you vote against green energy every time.,en
1628146899600519168,2023-02-21T21:37:25.000Z,green+energy,"@ForestMommy Well if he gets in a bicycle lane, the green energy folks are going to be up his ass",en
1628146762991951874,2023-02-21T21:36:52.000Z,green+energy,@SenatorBaldwin Then call it what it is. The Green Energy Act!,en
1628146590673260545,2023-02-21T21:36:11.000Z,green+energy,"@TruthieSmollett @Tutora2020 @MeidasTouch Investing in Green Energy means we can stop subsidizing oil companies. Taxpayers can stop having to pay hundreds of millions for oil spill clean-ups.

Investing in Agriculture means we can increase produce, increase trade, and decrease the deficit.",en
1628146355192451074,2023-02-21T21:35:15.000Z,green+energy,Researchers Warn of Climate &amp;#8216;Doom Loop&amp;#8217; as Impacts Forestall Green Energy Transition https://t.co/DJyrVscJ6K,en
1628145963369115649,2023-02-21T21:33:41.000Z,green+energy,Green energy at work. https://t.co/UO5v7eu8TK,en
1628145873719857153,2023-02-21T21:33:20.000Z,green+energy,"All this talk by Democrats how they are building all these great things in the U.S. with American workers, and all this infrastructure stuff and all this chip and green energy stuff!

Why are the stocks of all these companies in the crapper?

Makes no sense! 

I think they lie!",en
1628145477072916480,2023-02-21T21:31:45.000Z,green+energy,"@IHateTr37044583 @Texasgirlkiwi @harryjsisson our power grid is just fine unlike your education.
we had one blackout in one winter storm and tell us all how your state does?
btw it  was your precious green energy that failed.
now talk about CA that has rolling blackouts 365 days a year",en
1628144652883746819,2023-02-21T21:28:29.000Z,green+energy,@phox_in_socks Your favorite foods will never taste as good as the first time you had them. There's a floating garbage island in the Pacific ocean twice the size of Texas. We have the ability to power most of the world on completely green energy but it's not profitable to do so so we won't.,en
1628144652002926596,2023-02-21T21:28:29.000Z,green+energy,"@unclephilly Wrong. 
Here’s the list:
1. Paved the way for green energy (maybe in ten years, maybe in a hundred) by closing the Keystone pipeline. 
2. Ensuring the country has plenty of money (Ukraine).
3. Ushering economic prosperity (in China).
4. Making Jimmy Carter look competent.",en
1628144575977074694,2023-02-21T21:28:11.000Z,green+energy,"Happy with Indian government's decision on making green energy as main priority: Denmark envoy

Read @ANI Story |
https://t.co/ARKQZZDPzf
#GreenEnergy #Denmark #India https://t.co/DXBoCGiCUP",en
1628144065312337920,2023-02-21T21:26:09.000Z,green+energy,@Emme0703 It'd be more believable if she said they'd found a limitless source of green energy by harnessing Rob Reiner's delusions.,en
1628143711732334594,2023-02-21T21:24:44.000Z,green+energy,"@CBSMornings Not SHIP STRIKES &amp; you DamnWellKnow it.

It's caused by the Sonar used in locating places
to stick those Wind Mills for Green Energy.

A better place to STICK THOSE windmills is
UpTheGreenNewStealAssholes.

We NOW return you to your MISINFORMATION
MSM Specialists to Misdirect You",en
1628143637883392002,2023-02-21T21:24:27.000Z,green+energy,"@Cannabis_Voter Appropriate use--climate change issues including green energy, infrastructure repairs, and schools. The cops have too much money already",en
1628142528351571968,2023-02-21T21:20:02.000Z,green+energy,"Fancifully, Kean’s Budget had annual expenditure of $10 billion on so-called green energy programs to reduce global surface temperatures by decimal-point-naught-naught and you can add whatever you like. These people live on a utopian parallel world.",en
1628142377029275650,2023-02-21T21:19:26.000Z,green+energy,"In its quest for green energy, Europe is looking to North Africa, where vast solar &amp; wind farms are proliferating &amp; plans call for submarine cables that will carry electricity .. https://t.co/pZwaAZQuPw",en
1628141804834156545,2023-02-21T21:17:10.000Z,green+energy,"The fast and free forever💚☀️
Are you interested in solar but dont know where to start?
Trust #Panasunsolar to guide you in the right direction and make your switch to clean-green energy seamless💚
Dm us to get started!
------
🌐 https://t.co/pjIb4HAfWQ
.
#panasunsolar #savemore https://t.co/KYsYRTZ3gY",en
1628141229962657812,2023-02-21T21:14:53.000Z,green+energy,New geological study proves that the green energy movement is impossible to achieve https://t.co/b7TKZiNRcY,en
1628141222370967583,2023-02-21T21:14:51.000Z,green+energy,New geological study proves that the green energy movement is impossible to achieve https://t.co/mfB3NvLbRu,en
1628141081542987811,2023-02-21T21:14:17.000Z,green+energy,"Their billboards used to plaster South Florida. Their contractors went door-to-door, offering expensive and much-needed upgrades to roofs, windows and air conditioning units — with no money down, no credit check needed.
https://t.co/yZ01n5I8CW",en
1628139693157060632,2023-02-21T21:08:46.000Z,green+energy,"@RepTenney You supported oil/gas price gouging while whining about its expense, as ever. We DO have MANY new jobs w/new green energy! No need to trash environment w/ horrid fracking! Tax the super rich/windfall Corp profits to bring budget closer to balance!",en
1628139412084166667,2023-02-21T21:07:39.000Z,green+energy,"Green energy is having a banner year. In the European Union, policymakers have effectively “turbocharged the green transition” in response to the growing threat of an all-out energy crisis due to the Russian war in Ukraine and its associated sanctions. I… https://t.co/31yCyxo5KI",en
1628138922659221520,2023-02-21T21:05:43.000Z,green+energy,"@BeschlossDC ‘Green’ energy isn’t green. Today 20 year old solar panels in California are heading to the landfill with their heavy metals, etc. The Climate Cult is simply robbing Peter to pay Paul",en
1628137956333522952,2023-02-21T21:01:52.000Z,green+energy,"@JMellerud @hashrateindex @LuxorTechTeam I don't know if you can technically/legally say that anymore, since the green energy is being sold abroad for non-renewable energy consumers to file their electricity as renewable. I rently found out my house is ""legally"" running on coal....!!",en
1628137944627449857,2023-02-21T21:01:49.000Z,green+energy,"@AdamBandt Seems like the greens want Australia and the western world in general to commit economic and global suicide to chase this fanatical ideal of ""green energy"". Small scale? Sure.
Metropolis scale? Just a pipe dream.",en
1628137616070610998,2023-02-21T21:00:31.000Z,green+energy,"Meh.  Whales are so...yesterday.  Now we are all about ""green energy at all costs"".

30 New Jersey Mayors Ask Congressmen to Pause Offshore Wind Activity Due to Whale Deaths https://t.co/wxJYx1ZHb3",en
1628137609305198603,2023-02-21T21:00:30.000Z,green+energy,Cities are capturing heat emitted by computer servers and using it to warm everything from government buildings to college dorms. ♨️ https://t.co/yuD1IZkAuX,en
1628137455806255126,2023-02-21T20:59:53.000Z,green+energy,"@joncoopertweets So your passionately in agreement with Bidens high inflation, outrageous food and gas prices, his corruption within Ukranian politics, his soon to be disastrous green energy policies, his questionable mental ability to hold office? Brilliantly stupid.",en
1628136622364532736,2023-02-21T20:56:34.000Z,green+energy,@AntonioSabatoJr So now green energy gets thrown out the window?,en
1628136510028451846,2023-02-21T20:56:07.000Z,green+energy,Researchers Warn of Climate &amp;#8216;Doom Loop&amp;#8217; as Impacts Forestall Green Energy Transition https://t.co/AQYdWw4bba,en
1628136300652990464,2023-02-21T20:55:18.000Z,green+energy,Can Retrofitting Dams for Hydro Provide a Green Energy Boost? https://t.co/iE99WmcCdj via @YaleE360,en
1628136062781427716,2023-02-21T20:54:21.000Z,green+energy,Got to love that green energy. https://t.co/EFBd0MXZj5,en
1628135268006957118,2023-02-21T20:51:11.000Z,green+energy,@gabinfantemx This administration vehemently fights green energy lol,en
1628134356890882061,2023-02-21T20:47:34.000Z,green+energy,@ANTlWEF Green energy!!!,en
1628134298812403712,2023-02-21T20:47:20.000Z,green+energy,"@GerardAlba @BASEDJON__ @MikeHudema If “annoying” means being honest about green energy claims you should be annoying, pop the fantasy bubble. Rash decisions could be expensive dead end. Energy policy is lever of control.

Nuclear is the best alternative to fossils IMO: dense and cleaner with each generation.",en
1628134176045076510,2023-02-21T20:46:51.000Z,green+energy,'WE WANT THE TRUTH': GOP congressman blasts blue state governor as hundreds of residents rally against green energy. https://t.co/6IdRgzeJJw https://t.co/m0R0knbM98,en
1628133605061890081,2023-02-21T20:44:35.000Z,green+energy,"Researchers Warn of Climate Doom Loop as Paying For Impacts Delays Green Energy Transition

https://t.co/kZUilwnteC",en
1628133297456025600,2023-02-21T20:43:22.000Z,green+energy,"what is the actual threat of stopping new oil and gas extraction in Australia? these multinationals don’t pay tax, their profits don’t go to the state, they employ a relatively small number of people that can be retrained in (state run!) green energy infrastructure…",en
1628132699256020992,2023-02-21T20:40:59.000Z,green+energy,"@Mon4Kooyong A lot of the Teals money comes from ppl with investments in ""clean and green"" energy. So, B your logic you trying to increase said energy, offers your sponsors an excellent return on their investment?",en
1628132462319763456,2023-02-21T20:40:02.000Z,green+energy,"Danish royal family to visit Tamil Nadu, to discuss green energy: Denmark envoy - https://t.co/axAAbHsncq via @the_newsmill",en
1628131918993825793,2023-02-21T20:37:53.000Z,green+energy,@TurnbullMalcolm The quiet a bit on the cars comment relates to a bunch of wind and solar projects in the pipeline for qld. Storage is a must if green energy sources are to be fully utilised.,en
